,expId,Compound,tempConfluenceDf
910,2,Dehydroepiandrosterone (DHEA),39.03216<>42.94278<>46.54495<>52.01337<>57.30872<>65.10387<>68.43004<>74.17352<>80.35297<>85.95441<>89.98922<>93.13853<>94.85867<>93.07547<>94.68197<>95.93749<>96.35229<>98.31592<>98.50449<>98.68251<>99.00378<>99.04979<>99.49312<>99.85473<>99.86025
911,2,PRX-08066 Maleic acid,36.10143<>39.79237<>43.90804<>47.87578<>53.95633<>56.59343<>63.32808<>69.41714<>72.11406<>77.67207<>83.43037<>86.67537<>89.15899<>90.44955<>91.87989<>93.26694<>93.82169<>94.84016<>95.81335<>96.39568<>96.86995<>97.36508<>97.92432<>98.729<>99.00406
912,2,TCS 359,33.97069<>35.80034<>40.45203<>43.34646<>48.77328<>61.79141<>60.39463<>65.58565<>69.23262<>75.22375<>78.83743<>87.4736<>90.94889<>84.80305<>87.24718<>89.86413<>90.14105<>95.12378<>92.8308<>95.16723<>95.43842<>95.90178<>96.06412<>98.77672<>97.4582
913,2,Gabexate Mesylate,44.70456<>48.30439<>51.84701<>57.32662<>62.68948<>70.40439<>74.62402<>80.23561<>84.43288<>89.62373<>92.64954<>94.49636<>96.49998<>96.2035<>96.72357<>97.2938<>97.64519<>98.15524<>98.29561<>98.90694<>98.94375<>99.10345<>99.59003<>99.76237<>99.71623
914,2,Ursolic Acid,43.74206<>46.82569<>52.64036<>56.90976<>62.28593<>67.36101<>73.30487<>77.83025<>83.44937<>86.9167<>89.91786<>90.97016<>94.64218<>94.62704<>94.88754<>96.26326<>96.46082<>97.46573<>97.50131<>98.24055<>98.40904<>99.07817<>99.42396<>99.44884<>99.48959
915,2,Conivaptan HCl ,41.19811<>44.11237<>48.08086<>53.63693<>58.59894<>62.96087<>69.51377<>76.26989<>82.36227<>87.20248<>89.77149<>91.10217<>94.48724<>95.8785<>95.32686<>95.80224<>96.25069<>96.59033<>97.32357<>98.15588<>98.58856<>98.93546<>99.13751<>99.3904<>99.55099
916,2,Butylscopolamine Bromide,35.00235<>35.73263<>40.87624<>45.77095<>50.54156<>54.46307<>62.45094<>66.76005<>72.57715<>77.34574<>80.6629<>81.55117<>84.4355<>90.09441<>90.51178<>91.1316<>92.42374<>92.06246<>93.93684<>95.2823<>96.13401<>96.71177<>97.19467<>98.00854<>98.68747
917,2,Naftopidil ,41.77933<>45.68986<>50.54757<>54.55329<>59.6591<>65.26102<>69.76125<>75.39986<>80.00767<>85.32001<>89.56903<>93.27094<>94.77293<>94.37796<>94.16174<>94.4382<>94.73792<>95.89605<>95.57574<>95.96043<>96.59662<>96.73186<>97.58351<>98.34313<>98.46568
918,2,Indirubin,36.88514<>39.60157<>44.26558<>47.76117<>50.67689<>56.96646<>60.78663<>64.61005<>68.66855<>72.77429<>76.31948<>79.64605<>82.18404<>81.95312<>81.98785<>83.54774<>84.09328<>86.4968<>87.81947<>87.49598<>87.56051<>87.8221<>89.04308<>94.50292<>90.10651
919,2,LDE225 (NVP-LDE225;Erismodegib),38.47113<>40.05117<>41.97254<>43.5673<>46.89019<>51.24426<>54.07375<>57.34153<>62.34712<>66.94357<>71.00195<>74.12492<>76.22567<>76.78389<>78.05944<>79.16975<>80.52711<>84.50058<>84.66242<>86.26512<>87.80932<>89.12659<>90.05975<>93.40965<>92.36392
920,2,Naringenin,34.53835<>37.09715<>41.05816<>44.92905<>50.10541<>55.35338<>60.77483<>67.87371<>72.98353<>78.20763<>83.90706<>89.78158<>93.23573<>92.51615<>93.73458<>93.70309<>94.7364<>95.30731<>96.01389<>97.13845<>97.57059<>97.83978<>98.75725<>99.11747<>98.98334
921,2,RAF265 (CHIR-265),39.44566<>42.26093<>43.93837<>46.69498<>47.40868<>48.75208<>48.92198<>51.50357<>54.24272<>54.65497<>57.92052<>56.51931<>60.85392<>59.43571<>60.09912<>58.63808<>62.70984<>64.29874<>63.4641<>62.22962<>62.26257<>63.66586<>64.88844<>68.341<>62.1071
922,2,Sophocarpine,45.4291<>48.61406<>54.26828<>59.50831<>62.23164<>69.54782<>74.26932<>80.15575<>85.38599<>90.08453<>91.48057<>94.59853<>95.3663<>96.0679<>96.30761<>95.44719<>96.16227<>97.01073<>96.48237<>96.99443<>97.49585<>98.03913<>98.84663<>99.32713<>98.87888
923,2,MLN2238,40.55427<>43.01993<>46.35381<>48.01974<>46.21574<>40.71162<>39.81211<>38.32034<>36.72647<>35.92147<>34.59958<>32.0164<>31.01658<>32.51036<>32.81444<>32.18102<>32.15386<>29.7587<>30.48526<>29.92368<>30.09297<>30.2033<>29.76424<>30.24894<>28.53781
924,2,Geniposidic acid,37.27586<>40.70195<>46.71461<>51.97329<>54.94946<>62.28128<>65.55289<>70.52015<>74.98549<>81.30671<>85.7914<>89.81825<>91.39152<>88.74591<>90.88238<>89.48607<>90.03211<>90.57947<>91.27051<>91.07545<>91.93737<>93.06103<>93.66123<>96.72627<>95.94765
925,2,GSK461364,46.40901<>47.88745<>50.95311<>54.17281<>57.10778<>58.24319<>58.77666<>59.11008<>59.64978<>57.3805<>55.26109<>54.85052<>53.06723<>52.73685<>52.13322<>50.14672<>48.94984<>47.02696<>45.97521<>45.51766<>45.08895<>44.79836<>44.45465<>47.71564<>43.83649
926,2,Guanosine,40.40243<>43.64846<>49.60648<>53.72795<>58.82418<>65.20004<>70.02846<>75.03888<>81.88259<>87.16898<>91.5131<>92.91016<>94.69724<>95.36072<>96.00615<>95.80211<>95.77483<>95.60379<>96.22955<>96.91734<>97.35431<>97.58979<>98.28393<>99.04239<>98.79019
927,2,Formestane,34.51814<>38.74447<>43.70848<>47.23316<>51.50793<>57.89228<>61.05636<>67.41752<>73.32904<>79.71504<>84.3687<>89.99406<>93.10247<>88.93622<>90.50935<>91.45211<>91.47678<>93.64659<>94.08266<>95.60758<>95.97963<>96.75086<>97.07745<>98.49434<>97.83308
928,2,Benserazide HCl,37.14412<>39.48724<>45.96443<>50.37445<>56.03753<>61.33179<>65.42179<>69.79235<>75.44339<>81.45984<>88.21189<>92.79121<>94.5349<>92.46732<>94.50257<>94.05351<>93.90306<>94.10747<>94.56516<>96.17719<>96.20654<>96.82767<>97.34817<>98.69466<>98.69881
929,2,SB590885,39.92298<>43.26327<>49.73177<>55.3065<>59.77059<>67.57259<>71.32287<>78.05398<>81.4776<>86.4517<>90.82594<>93.94838<>94.91621<>94.68397<>94.64335<>95.31567<>95.59446<>95.92879<>96.75266<>96.93087<>97.43486<>97.97828<>98.14115<>98.78143<>99.16528
930,2,Domperidone ,38.92676<>42.19495<>45.62961<>49.9035<>53.53545<>56.89452<>62.74593<>68.68148<>73.08299<>78.76768<>82.71246<>85.83367<>89.46894<>90.90807<>90.87684<>91.67081<>92.01631<>93.03022<>93.90714<>94.50727<>95.8334<>96.39747<>96.64877<>97.41289<>97.96902
931,2,LY2157299,42.76946<>45.25047<>51.52389<>55.45013<>60.68219<>67.0829<>70.9891<>78.73439<>82.87556<>87.90726<>91.85731<>94.68079<>95.91132<>94.18829<>94.91717<>95.16156<>95.9663<>98.10925<>98.18198<>98.31253<>98.84311<>98.74254<>98.97305<>99.46844<>99.27946
932,2,Itraconazole,45.26995<>48.82343<>58.18449<>66.25192<>73.09985<>76.4622<>72.3854<>62.22258<>50.13835<>41.58625<>37.70951<>35.58072<>35.11535<>32.71273<>32.15918<>31.93262<>31.66604<>32.75449<>32.20062<>32.33359<>32.16111<>31.91686<>31.82604<>34.87006<>31.13962
933,2,AR-42,41.39713<>44.37416<>48.41649<>52.47277<>57.45919<>59.54761<>58.68058<>55.06031<>49.17226<>43.18364<>38.03962<>34.78752<>33.13654<>29.38922<>27.46534<>26.67585<>25.9277<>26.40183<>25.50535<>25.25571<>24.93342<>24.95123<>24.79421<>26.56602<>24.48925
934,2,Mycophenolic acid,36.50931<>36.84798<>39.53062<>42.56741<>46.24916<>50.94331<>55.43242<>59.16853<>61.98456<>65.28671<>68.23288<>72.17278<>75.64392<>76.62217<>79.42417<>81.39975<>83.21935<>85.71093<>87.0425<>87.05251<>87.46712<>87.40819<>87.62419<>90.43296<>87.82306
935,2,BIX 01294,42.07124<>42.22128<>46.98199<>51.39831<>55.3643<>60.0822<>62.22168<>65.80404<>67.39389<>65.55212<>64.55853<>63.38065<>60.77163<>57.022<>54.81992<>53.12125<>52.67311<>53.73658<>51.75156<>50.73815<>50.31477<>49.10042<>50.77916<>50.41901<>47.84165
936,2,GW0742,40.55833<>42.82894<>48.89672<>53.48985<>57.60851<>65.35538<>70.90959<>74.44061<>80.66382<>85.36804<>90.04807<>93.44151<>95.63902<>95.10271<>94.37044<>95.93397<>97.12318<>97.15475<>97.82583<>98.58068<>98.48757<>99.07092<>99.13805<>99.69109<>99.52773
937,2,4-Methylumbelliferone (4-MU),39.93907<>42.54932<>49.26284<>52.33717<>57.11615<>60.6652<>67.22343<>74.99481<>80.71037<>85.9118<>89.89955<>92.38678<>93.30259<>95.02306<>94.24803<>94.98362<>95.86034<>95.14264<>95.56655<>95.54866<>95.52801<>96.16455<>96.53086<>97.43651<>97.41635
938,2,Pancuronium dibromide,39.2653<>40.93107<>46.48658<>51.05242<>55.30421<>63.40766<>69.10173<>75.50571<>81.66355<>86.98178<>89.29299<>92.90569<>94.61352<>94.20797<>94.90184<>95.56013<>95.19921<>96.39305<>97.09555<>97.36316<>97.67759<>97.65791<>98.08949<>99.41043<>99.02843
939,2,Artesunate,38.51837<>41.69857<>47.41303<>53.19276<>57.61276<>63.18434<>70.09794<>75.98585<>79.8847<>84.56723<>88.63754<>91.78499<>93.68499<>95.43261<>95.73939<>96.25378<>97.41275<>97.89006<>98.49607<>98.91861<>99.00357<>99.11526<>99.46851<>99.59796<>99.60046
940,2,Scopolamine HBr,39.64655<>41.61002<>45.73634<>48.80084<>53.38313<>57.39016<>62.66979<>68.6808<>75.54832<>78.61613<>82.69761<>86.11639<>89.84609<>91.61658<>92.79398<>92.86879<>94.40414<>94.075<>94.08142<>95.40982<>95.57394<>96.48754<>96.95816<>97.81001<>97.59615
941,2,Caffeic Acid,40.39947<>43.13418<>47.31889<>51.04346<>56.31437<>62.98712<>67.5748<>72.73824<>79.247<>84.70241<>88.75829<>93.3564<>94.9189<>93.67574<>95.37093<>94.42397<>95.493<>96.61181<>96.48009<>97.44389<>97.84384<>98.28566<>98.77548<>99.21902<>99.27808
942,2,Epinephrine Bitartrate ,40.09706<>44.22345<>50.13138<>54.73158<>61.20745<>68.54747<>72.89552<>79.40546<>85.26366<>89.02684<>93.29388<>94.84167<>96.44983<>94.88098<>95.30185<>95.87243<>95.69096<>96.30173<>96.50316<>96.56111<>96.58868<>96.86491<>97.27736<>98.14516<>97.81608
943,2,Diosmin,41.79211<>44.8653<>51.09444<>54.14773<>58.56583<>63.38312<>66.14368<>70.51433<>75.99151<>81.0034<>84.4554<>88.73694<>90.44588<>91.03385<>91.50108<>92.92564<>93.66413<>94.72169<>95.38095<>95.73109<>96.01665<>96.29448<>97.18059<>97.7868<>98.01523
944,2,7-Aminocephalosporanic acid,37.36952<>39.36761<>45.47744<>49.97783<>51.09686<>58.37544<>61.85204<>68.0323<>74.69703<>80.27444<>86.60096<>90.95221<>93.74833<>93.80063<>95.0375<>95.44961<>95.04344<>95.39338<>95.46177<>96.05505<>96.40382<>97.0941<>97.60513<>98.90845<>98.74116
945,2,Glycyrrhizic Acid,43.44275<>46.90657<>52.2849<>55.46378<>61.63376<>66.57217<>69.91282<>76.43291<>83.29208<>89.74834<>92.48169<>95.42985<>96.8846<>96.7365<>96.99346<>97.2384<>97.60078<>97.16725<>97.92397<>98.1806<>98.5793<>98.64098<>98.94686<>99.10484<>99.30682
946,2,Acetanilide,40.9585<>43.26487<>48.93201<>53.21265<>56.77726<>61.24149<>63.87128<>70.98715<>74.26134<>80.27699<>83.32345<>87.02724<>89.89079<>90.84832<>91.32991<>91.83982<>91.97675<>91.93135<>93.51576<>94.07665<>95.34393<>95.88223<>97.06917<>97.73022<>98.17824
947,2,Icariin,38.19297<>39.47834<>44.68419<>50.0719<>54.40711<>58.88284<>62.70985<>68.07222<>72.55647<>77.67282<>81.51994<>85.77779<>87.63807<>87.52508<>90.12696<>91.60358<>92.54752<>92.05087<>92.72056<>93.61799<>94.53802<>95.11652<>95.42019<>96.57541<>97.0644
948,2,Trospium chloride ,42.50691<>46.29711<>50.92258<>55.18491<>60.27477<>65.00832<>69.46604<>75.7543<>79.85412<>83.63153<>88.60059<>91.51269<>92.84371<>92.48051<>93.15622<>93.48446<>94.21612<>94.5405<>94.96414<>95.58224<>95.95656<>96.85047<>97.45026<>97.34055<>97.94125
949,2,(+)-Matrine,42.44211<>43.81224<>48.24603<>52.96239<>57.33056<>61.85752<>68.41071<>72.5163<>76.07204<>82.38795<>88.23241<>90.4836<>92.86112<>92.7738<>93.066<>92.88904<>92.85345<>93.29195<>94.22828<>94.50852<>95.05498<>95.67162<>96.45335<>97.23012<>97.11559
950,2,Terbinafine HCl ,41.68669<>42.67757<>48.54747<>53.10518<>58.08141<>63.16395<>68.43687<>74.15305<>78.77036<>85.02189<>86.68151<>90.57174<>91.46488<>92.27702<>92.74459<>93.83406<>93.3792<>93.39805<>94.63023<>94.85093<>95.87553<>96.15556<>96.60815<>98.08237<>97.63993
951,2,Nobiletin,38.8827<>41.36461<>47.39321<>51.17801<>55.96271<>60.87111<>64.29459<>71.39602<>76.33923<>82.69009<>86.93336<>90.12135<>91.63599<>92.19308<>92.48949<>93.10745<>93.10751<>94.06926<>93.65156<>94.34155<>95.69083<>95.61236<>95.72087<>97.49522<>96.89848
952,2,Phenylephrine HCl,37.37848<>40.29765<>44.17593<>47.63206<>52.3816<>57.4949<>60.80648<>66.98436<>74.33398<>78.07665<>83.07822<>89.41631<>92.33835<>89.54147<>91.14355<>90.97162<>91.32889<>94.0875<>94.06091<>94.65841<>95.13587<>96.21787<>96.05229<>98.4596<>97.78555
953,2,Phloretin,39.89818<>42.24739<>47.51595<>52.6954<>58.24594<>64.66747<>69.34956<>75.61864<>81.11296<>86.27231<>90.05112<>93.82431<>95.01173<>93.55354<>94.52889<>95.11404<>96.13843<>96.91803<>96.76751<>97.38401<>97.8971<>98.02435<>98.45967<>99.23498<>99.21709
954,2,Trazodone HCl ,43.48655<>45.56173<>51.80275<>56.76716<>61.33724<>67.11096<>71.36805<>77.11234<>81.82781<>85.63847<>89.26958<>93.0939<>94.43565<>93.45041<>93.57088<>93.57599<>93.56563<>94.38356<>94.30495<>95.07977<>95.55322<>96.43028<>96.68461<>98.30743<>98.04418
955,2,Salinomycin,46.77733<>50.73697<>57.70852<>62.69415<>67.09391<>74.65385<>80.05491<>86.42834<>88.7714<>93.00404<>95.67128<>96.74638<>97.59774<>96.79134<>97.22349<>97.71178<>97.73568<>98.17991<>98.73846<>99.25915<>99.43516<>99.65883<>99.86654<>99.8467<>99.92353
956,2,Pramiracetam,49.79789<>52.87576<>59.10707<>64.6658<>70.10085<>78.1768<>82.0979<>88.53136<>92.26444<>95.40608<>96.31783<>97.65473<>98.41559<>97.67233<>98.0736<>97.69292<>97.4075<>98.37815<>98.48846<>98.67352<>98.98685<>98.7142<>99.12453<>99.6926<>99.68839
957,2,Synephrine,35.87154<>37.5205<>41.0371<>45.42087<>50.5473<>59.23464<>62.05251<>67.97482<>75.43206<>80.45541<>86.2464<>91.619<>94.22516<>94.4612<>95.18353<>95.15306<>96.22644<>96.89317<>97.02275<>97.31611<>97.70674<>98.53627<>98.82861<>99.47778<>99.33051
958,2,Idebenone,39.28845<>40.98668<>45.22629<>49.5566<>54.09937<>57.7649<>62.86194<>67.97137<>73.23601<>77.82652<>83.6363<>87.88184<>90.7617<>92.82838<>93.3718<>94.59224<>95.47213<>95.81232<>96.13953<>96.6534<>97.05238<>98.05302<>98.5047<>99.30579<>99.5148
959,2,GW9508,47.76275<>51.09563<>58.61386<>63.62433<>70.97645<>77.01578<>82.53917<>88.068<>91.1383<>94.43446<>96.25401<>97.68864<>98.54822<>97.85221<>97.79253<>97.07089<>97.76449<>98.15235<>98.12402<>98.42133<>98.64555<>98.94624<>99.4621<>99.66213<>99.75879
960,2,Tyrphostin AG 1296,44.04482<>45.54702<>51.5622<>57.97952<>64.26568<>72.04934<>76.46115<>81.13009<>86.14024<>90.16094<>92.85076<>96.22796<>97.38132<>96.9967<>97.2411<>97.19447<>97.1017<>97.17264<>97.05659<>97.09535<>97.45676<>97.89117<>97.38989<>99.11327<>98.12706
961,2,Rasagiline Mesylate,42.62406<>45.1108<>49.65788<>54.67402<>59.95778<>65.02812<>69.12778<>74.48854<>79.92043<>85.08199<>89.38784<>91.50316<>93.49821<>94.3799<>94.56993<>95.12074<>95.31933<>95.53505<>95.61919<>95.95566<>96.68724<>97.39217<>97.51733<>98.49566<>98.16049
962,2,Vanillylacetone,48.78438<>50.71411<>56.40784<>61.40481<>66.79418<>73.29603<>78.81252<>82.71442<>87.28233<>90.8401<>92.96149<>94.64446<>96.71225<>96.35104<>96.84121<>97.50434<>98.39867<>99.15154<>98.85748<>99.07555<>99.57366<>99.68231<>99.86205<>99.75505<>99.91565
963,2,Ibutilide Fumarate,39.26192<>41.54142<>45.75776<>51.3816<>56.66611<>63.43384<>68.40054<>75.59281<>82.10688<>88.40924<>93.70054<>94.73633<>96.74961<>96.23078<>96.77421<>97.46221<>97.39133<>97.8169<>98.54305<>98.69764<>98.93698<>99.35709<>99.56847<>99.83987<>99.82558
964,2,Dioscin,36.70907<>34.19728<>32.61992<>30.55053<>28.88587<>28.14737<>26.28563<>25.30401<>24.99888<>24.52234<>23.86784<>24.20507<>24.7641<>22.85926<>22.65687<>22.48224<>22.26314<>23.34396<>22.94939<>22.9635<>22.74646<>22.69748<>22.52258<>25.57933<>22.22038
965,2,S- (+)-Rolipram,36.58549<>40.16004<>43.95626<>47.66771<>51.28206<>57.46053<>62.12478<>67.84509<>72.96708<>80.2352<>84.17129<>87.97102<>89.981<>90.91512<>93.78342<>94.24333<>94.20604<>94.10083<>95.18574<>95.70982<>95.79644<>95.75127<>96.38634<>97.44266<>97.36771
966,2,Lappaconite HBr,40.21663<>43.18675<>48.39653<>52.48135<>57.2646<>64.89473<>68.28759<>74.02347<>79.05905<>83.65929<>87.66888<>91.65714<>93.62282<>93.36013<>94.27206<>94.45644<>94.59424<>95.33135<>95.1972<>95.89045<>96.42302<>96.91111<>97.32785<>98.43784<>98.40088
967,2,Sitafloxacin Hydrate,43.32476<>45.6913<>52.09695<>55.67218<>62.00706<>66.87929<>72.08347<>77.38595<>81.53645<>86.58184<>90.39082<>94.03542<>95.14236<>94.25466<>94.78621<>95.06783<>95.31036<>96.14568<>95.6444<>96.45397<>96.43415<>97.11378<>97.4935<>98.47299<>98.62759
968,2,Rheochrysidin,36.56485<>39.73613<>44.30703<>50.55177<>55.95551<>64.45934<>66.93834<>73.55402<>78.06677<>83.20664<>86.81379<>91.61002<>93.6544<>92.60776<>93.50726<>94.96027<>95.34468<>95.70754<>96.63287<>96.64704<>97.40847<>97.49612<>98.26198<>98.89478<>99.16929
969,2,PF-4708671,41.07925<>43.48315<>52.10981<>56.65093<>59.85894<>64.59708<>68.51969<>72.80531<>77.36164<>81.51691<>84.07195<>88.46664<>91.24515<>89.53533<>89.01103<>89.18303<>90.00697<>90.08848<>90.25723<>90.96644<>90.47026<>90.43075<>92.2824<>95.58866<>92.88806
970,2,Chrysophanic Acid,44.86853<>47.61356<>53.55404<>58.43908<>63.41229<>68.15775<>73.60286<>79.1588<>84.6218<>87.60195<>90.32603<>93.10806<>94.89693<>95.9817<>96.80129<>97.4537<>96.91824<>97.62274<>97.84951<>98.30598<>98.30018<>98.19269<>98.66247<>98.83641<>99.26703
971,2,MLN9708,37.42671<>39.69508<>42.99099<>44.43086<>42.80635<>39.87095<>36.95408<>35.57837<>33.96649<>33.05405<>31.70445<>31.10715<>30.82215<>30.04048<>30.34807<>29.58811<>29.75782<>28.94825<>28.45781<>28.72824<>28.63768<>28.31019<>28.16272<>31.45397<>27.0063
972,2,Astragaloside A,40.13358<>42.45267<>47.60472<>51.66965<>54.99673<>60.70533<>65.18858<>70.64461<>75.66175<>80.04504<>84.27787<>88.11449<>88.91515<>89.74503<>90.19369<>90.0259<>90.04593<>90.37569<>91.45432<>92.26147<>93.21735<>93.9595<>95.15299<>95.61021<>96.10728
973,2,R406,33.57542<>35.00034<>35.5046<>35.70809<>36.8254<>38.98257<>41.2506<>42.03939<>42.11219<>42.20773<>42.06357<>40.11086<>41.30202<>40.5752<>39.9859<>39.05482<>39.23491<>38.72817<>37.26996<>38.07319<>38.01351<>37.93711<>37.64306<>40.81784<>36.76033
974,2,Inosine,40.63391<>44.46777<>49.66187<>54.97776<>59.20451<>64.41347<>68.74833<>74.41962<>79.17965<>84.59087<>88.09544<>92.93269<>93.57882<>92.85601<>93.50008<>94.35821<>94.90335<>95.61339<>95.39442<>96.4546<>97.20891<>97.48232<>98.27399<>98.8427<>98.91508
975,2,Vinflunine Tartrate,39.69849<>42.94001<>43.74931<>44.50224<>45.14408<>46.43333<>43.16838<>42.66088<>42.84835<>44.36893<>44.54395<>45.0444<>46.40024<>42.17196<>41.05092<>39.39787<>39.36215<>42.49309<>40.59812<>40.53091<>40.82325<>40.11327<>38.86298<>43.39254<>38.39792
976,2,Bupivacaine HCl ,45.6272<>49.29784<>54.32478<>59.32513<>63.50926<>67.3948<>73.71939<>80.03549<>85.97971<>90.2819<>92.87071<>94.35151<>94.99834<>96.34303<>95.89134<>95.22643<>95.92969<>95.5182<>95.74857<>96.0114<>96.63882<>97.58482<>97.79868<>98.37511<>98.87274
977,2,Apatinib,43.64086<>46.38373<>50.17172<>53.54607<>57.53964<>62.44252<>67.87605<>72.0315<>75.17124<>78.20216<>81.8913<>84.17744<>85.8028<>85.33937<>85.1778<>85.45446<>84.90833<>84.58105<>84.5327<>84.59569<>84.80548<>84.79056<>84.66624<>84.85928<>84.83864
978,2,Estriol,44.1221<>47.42486<>53.09156<>57.68193<>62.46554<>69.95676<>73.22949<>78.28759<>82.73216<>86.87589<>89.6993<>92.83585<>94.26571<>91.42683<>91.42703<>92.2639<>91.45293<>93.3756<>93.30307<>93.69225<>93.79061<>93.85734<>93.90169<>95.18608<>94.66463
979,2,Telatinib,41.23666<>44.03969<>48.42533<>53.34872<>57.79206<>63.95333<>66.803<>70.38089<>74.56406<>80.3355<>82.56465<>86.2359<>88.6756<>87.03932<>87.74459<>86.05189<>84.92014<>85.88631<>84.23849<>84.72543<>84.67188<>84.58001<>85.3507<>90.20453<>85.89294
980,2,Lincomycin HCl ,46.17471<>50.15901<>55.66134<>61.02011<>66.61313<>73.62296<>78.68175<>83.42761<>89.38072<>94.53393<>95.20923<>97.09888<>97.91805<>96.78947<>97.09694<>97.46<>98.05433<>97.86189<>98.10427<>98.67311<>98.98457<>99.11312<>99.20748<>99.25142<>99.60827
981,2,Abiraterone Acetate,39.37133<>42.31674<>48.97643<>52.43044<>57.07898<>61.52174<>66.61243<>73.49615<>79.13219<>84.02947<>87.28876<>91.10597<>93.00626<>92.54918<>94.58946<>94.09275<>93.28608<>93.67857<>93.93201<>94.27393<>94.74095<>95.63963<>96.07626<>98.0975<>96.90788
982,2,Nateglinide,42.42511<>44.29141<>50.12137<>57.31026<>62.50593<>69.11429<>74.63804<>80.41045<>86.50827<>89.81281<>92.95285<>94.82012<>96.52188<>95.98377<>96.55131<>96.73338<>97.32454<>97.63083<>97.69541<>98.05882<>98.5344<>99.03065<>99.20023<>99.81452<>99.76209
983,2,Empty,43.41851<>47.51313<>54.70952<>59.62222<>64.99834<>71.83514<>77.72594<>82.54821<>86.25179<>90.18615<>92.45474<>95.49568<>97.89151<>95.45803<>95.71335<>96.21518<>96.7184<>98.44709<>98.16933<>98.53966<>98.49793<>99.0223<>99.15713<>99.70013<>99.68059
984,2,Empty,48.73818<>51.69733<>57.68237<>63.85553<>68.73666<>75.15105<>79.6046<>84.06152<>89.52799<>93.76125<>96.14665<>96.66797<>97.79011<>97.82845<>97.61596<>98.01758<>98.15035<>98.67283<>98.94693<>98.97925<>99.21522<>99.34224<>99.55203<>99.21233<>99.72997
985,2,Esculin,44.00502<>47.99076<>54.15459<>58.78971<>64.83395<>70.25793<>73.42611<>77.8091<>83.67484<>87.74417<>91.72323<>94.78393<>96.01804<>95.34662<>95.81399<>95.13628<>96.0467<>96.27763<>96.43394<>96.72344<>97.18245<>97.39893<>97.93241<>98.33173<>98.44626
986,2,D-Pantothenic acid,38.74405<>41.53148<>45.63156<>50.37978<>56.58665<>61.81497<>65.69911<>72.52805<>77.67408<>83.68568<>88.07732<>92.0811<>93.54352<>93.05316<>93.5333<>94.18496<>94.73487<>96.24751<>96.37985<>97.32219<>97.48936<>97.96674<>98.47196<>99.19208<>98.98933
987,2,Asiatic Acid,42.65294<>44.53947<>51.77338<>55.04103<>60.89114<>68.89478<>73.30225<>81.55427<>86.22927<>91.27742<>95.00614<>95.74111<>97.58633<>97.19979<>97.43354<>97.72083<>98.0843<>98.62704<>98.98858<>99.10512<>99.41533<>99.20278<>99.6238<>99.59969<>99.8693
988,2,Sotalol ,38.89417<>41.90767<>47.99154<>52.55602<>56.80233<>66.18257<>69.67374<>77.0079<>83.49039<>89.45229<>92.60892<>94.88387<>96.8562<>96.63958<>96.73794<>96.36024<>97.0378<>97.55775<>97.73244<>98.07291<>97.98332<>98.62476<>99.01718<>99.50623<>99.35193
989,2,Chlorogenic Acid,40.91513<>45.12538<>50.6308<>56.05769<>62.6146<>69.50617<>73.90312<>80.57422<>86.40051<>90.40402<>93.62303<>95.36271<>96.32383<>96.48505<>96.01969<>95.35387<>95.70271<>97.41786<>96.84418<>97.284<>98.00874<>98.21465<>98.61833<>99.08011<>98.99024
990,2,L-Adrenaline,43.14986<>47.81975<>52.16947<>57.62992<>62.38713<>66.86484<>72.21708<>77.26569<>82.64436<>85.56876<>89.33969<>92.11932<>95.25957<>95.41272<>96.68683<>95.86123<>95.10914<>96.22009<>96.22319<>96.12642<>95.80445<>96.24737<>96.20633<>96.58459<>97.43777
991,2,DL-Carnitine HCl,42.88047<>46.83934<>52.22611<>56.41632<>61.31574<>65.47613<>68.50023<>72.85166<>79.94176<>84.11859<>86.82505<>89.91227<>92.44405<>92.26548<>92.94726<>93.2702<>93.13128<>94.21232<>94.55756<>95.57167<>95.69276<>96.15404<>97.36205<>98.67601<>98.57633
992,2,Asaraldehyde,44.61435<>47.63781<>54.81506<>60.65292<>64.24603<>69.80305<>75.49209<>81.38456<>84.03376<>89.79559<>92.89131<>93.42638<>94.26558<>95.04649<>95.30096<>95.39497<>95.19541<>95.08289<>95.1128<>96.14438<>96.10362<>96.78857<>97.60645<>97.39956<>98.44247
993,2,Gossypol,41.67992<>44.09771<>50.39835<>54.93024<>59.47875<>65.19444<>66.99201<>66.61705<>69.12492<>69.78649<>67.74563<>72.61881<>71.52907<>68.45621<>68.84248<>69.029<>71.26443<>73.26613<>74.84969<>75.50253<>75.60434<>75.86753<>78.00163<>81.63425<>75.72921
