,expId,Compound,tempSytoxDf
866,3,Troxerutin,6.961466<>9.746053<>4.17688<>4.640978<>4.17688<>2.320489<>3.248684<>3.712782<>3.712782<>3.712782<>5.569173<>6.033271<>5.105075<>6.033271<>10.67425<>16.24342<>23.66899<>21.8126<>32.95094<>36.19963<>58.01222<>87.25038<>105.8143<>132.732<>154.5446
867,3,Dronedarone HCl,7.425564<>6.497369<>5.569173<>5.569173<>5.105075<>5.569173<>5.105075<>5.105075<>3.248684<>2.784587<>4.640978<>6.033271<>6.961466<>7.425564<>7.889662<>11.13835<>24.13308<>44.55339<>74.25565<>119.7372<>157.7932<>181.4622<>198.1698<>249.2205<>275.21
868,3,Biochanin A,19.02801<>18.56391<>14.38703<>11.13835<>11.13835<>9.281956<>8.817858<>8.35376<>8.817858<>9.746053<>9.746053<>12.99474<>17.17162<>15.31523<>15.77932<>31.55865<>58.47632<>101.1733<>154.5446<>193.5288<>221.3746<>255.2538<>270.1049<>285.8842<>311.8737
869,3,Mestranol,10.67425<>8.35376<>5.569173<>4.17688<>3.712782<>3.248684<>5.105075<>5.569173<>5.105075<>6.033271<>9.281956<>9.746053<>19.02801<>19.02801<>26.45357<>31.09455<>54.29944<>85.85809<>130.8756<>179.1417<>199.562<>211.1645<>222.7669<>253.8615<>269.6408
870,3,Hordenine,14.38703<>12.53064<>9.746053<>6.961466<>3.712782<>4.17688<>3.712782<>5.569173<>9.746053<>9.746053<>12.99474<>9.281956<>11.13835<>12.99474<>20.4203<>31.09455<>51.97895<>90.03497<>139.6934<>190.2801<>217.1978<>248.7564<>278.4586<>316.9788<>322.0839
871,3,Neratinib (HKI-272),12.06654<>14.38703<>16.70752<>25.06128<>32.02275<>38.05602<>42.2329<>51.51485<>53.83534<>67.75828<>74.71974<>96.53233<>85.39399<>88.64268<>90.96317<>87.25038<>87.25038<>84.4658<>95.14005<>92.35545<>99.78102<>102.5656<>97.46053<>95.60414<>98.85282
872,3,Sorbitol,9.281956<>10.21015<>7.889662<>6.033271<>4.17688<>4.640978<>4.640978<>6.033271<>6.497369<>6.961466<>9.746053<>16.24342<>19.9562<>32.48684<>28.30996<>29.70226<>47.80207<>84.92989<>99.31693<>135.5166<>180.534<>229.2643<>259.4307<>279.3869<>312.3378
873,3,Tebipenem Pivoxil,10.67425<>8.817858<>8.35376<>6.033271<>4.640978<>2.784587<>3.248684<>2.784587<>3.248684<>6.033271<>5.569173<>5.105075<>4.640978<>6.033271<>9.281956<>8.817858<>11.60244<>10.67425<>16.24342<>27.38177<>39.44831<>49.19436<>54.29944<>76.11204<>95.14005
874,3,Isoliquiritigenin,15.77932<>16.70752<>8.817858<>8.35376<>6.497369<>6.961466<>4.17688<>4.17688<>4.17688<>4.17688<>4.17688<>5.569173<>4.640978<>6.033271<>8.817858<>5.105075<>10.21015<>25.52538<>44.08929<>51.05075<>62.6532<>73.79154<>88.64268<>116.0244<>137.837
875,3,LY2784544,12.53064<>14.38703<>13.45884<>9.746053<>13.92293<>28.30996<>53.83534<>82.1453<>124.3782<>149.9036<>166.147<>204.6671<>230.6566<>230.1925<>216.7337<>211.1645<>208.844<>191.2083<>172.1803<>150.3677<>122.9859<>103.4938<>88.17857<>81.68121<>68.68647
876,3,Genipin,15.31523<>16.70752<>11.13835<>5.105075<>3.712782<>3.712782<>4.17688<>6.497369<>5.569173<>6.961466<>7.425564<>6.497369<>12.06654<>14.85113<>16.24342<>27.38177<>45.01748<>80.75301<>116.9526<>152.6882<>173.5726<>197.2415<>217.1978<>254.3256<>258.0384
877,3,AZD8931 (Sapitinib),23.66899<>18.09981<>6.961466<>5.105075<>4.17688<>3.712782<>4.640978<>6.033271<>9.746053<>10.21015<>11.60244<>10.21015<>10.67425<>21.3485<>43.62519<>55.22763<>64.50959<>105.8143<>148.5113<>176.8212<>217.6618<>249.6846<>297.4867<>328.5812<>342.0401
878,3,Synephrine HCl,11.13835<>13.45884<>7.425564<>5.105075<>4.640978<>5.569173<>6.497369<>7.425564<>7.889662<>6.033271<>8.35376<>10.67425<>10.67425<>13.92293<>24.13308<>22.27669<>30.16636<>58.47632<>99.78102<>134.1243<>183.3186<>215.3414<>252.4692<>277.0664<>292.8457
879,3,PIK-293,14.85113<>15.31523<>12.06654<>9.281956<>8.35376<>6.497369<>5.569173<>3.712782<>4.640978<>7.889662<>7.425564<>9.281956<>13.92293<>14.38703<>25.52538<>35.73553<>45.01748<>60.79681<>93.74775<>135.5166<>178.6776<>211.6286<>254.3256<>314.1942<>322.0839
880,3,Amfebutamone HCl,16.24342<>15.77932<>8.817858<>7.889662<>4.17688<>5.569173<>6.033271<>5.105075<>6.033271<>5.569173<>4.640978<>10.21015<>9.281956<>6.033271<>6.033271<>13.45884<>12.99474<>25.52538<>39.91241<>51.51485<>66.83008<>89.10677<>115.5603<>167.5393<>173.5726
881,3,CYT387,15.31523<>16.70752<>7.889662<>3.248684<>1.856391<>3.712782<>10.67425<>13.92293<>16.24342<>19.9562<>22.27669<>27.38177<>32.02275<>37.59192<>43.16109<>46.87387<>42.69699<>55.69173<>59.40451<>75.64793<>86.78629<>77.50433<>87.25038<>99.31693<>109.9912
882,3,Pramipexole,19.49211<>17.63572<>9.746053<>6.961466<>3.248684<>3.248684<>4.17688<>3.248684<>2.320489<>1.856391<>2.320489<>6.961466<>6.961466<>13.45884<>13.45884<>16.70752<>33.41504<>51.51485<>77.96842<>111.3835<>160.5778<>189.3519<>198.6339<>211.1645<>222.7669
883,3,Eltrombopag,6.497369<>5.569173<>2.784587<>2.784587<>1.392293<>1.392293<>3.712782<>5.569173<>5.569173<>3.248684<>2.320489<>6.497369<>1.856391<>2.320489<>7.889662<>10.21015<>10.67425<>18.09981<>29.23816<>28.30996<>41.3047<>57.08403<>70.07877<>105.3502<>126.2346
884,3,Imatinib (STI571),6.033271<>3.248684<>1.856391<>1.392293<>8.817858<>5.569173<>6.497369<>6.033271<>7.425564<>9.281956<>9.746053<>6.497369<>6.961466<>12.53064<>17.17162<>24.13308<>33.41504<>53.83534<>73.79154<>94.21185<>115.5603<>129.4833<>157.3291<>176.8212<>213.485
885,3,Degrasyn (WP1130),16.24342<>15.77932<>7.889662<>6.033271<>5.105075<>4.640978<>5.569173<>5.569173<>8.35376<>9.281956<>7.889662<>10.67425<>12.53064<>12.53064<>13.92293<>15.31523<>19.02801<>30.63045<>34.80733<>42.2329<>63.58139<>77.50433<>109.9912<>134.5883<>161.9701
886,3,Moroxydine HCl,13.92293<>13.92293<>6.497369<>4.640978<>2.784587<>2.784587<>2.784587<>3.248684<>2.320489<>2.320489<>3.712782<>5.569173<>7.425564<>8.817858<>6.497369<>10.67425<>11.13835<>20.4203<>32.02275<>42.2329<>44.55339<>56.61993<>73.79154<>107.2066<>143.4062
887,3,SMI-4a,22.74079<>21.8126<>10.21015<>8.35376<>4.17688<>5.105075<>4.640978<>6.497369<>10.67425<>13.45884<>10.67425<>11.60244<>18.56391<>25.98948<>35.73553<>49.19436<>66.83008<>100.2451<>141.0857<>189.816<>227.4079<>264.0716<>262.6794<>288.6688<>294.238
888,3,AZD5363,3.248684<>3.248684<>2.320489<>3.248684<>3.248684<>3.248684<>2.784587<>2.784587<>3.712782<>6.961466<>6.497369<>9.281956<>6.961466<>9.746053<>15.77932<>19.49211<>28.77406<>43.62519<>64.04549<>103.0297<>147.5831<>220.4464<>280.3151<>326.2607<>368.4936
889,3,3-Indolebutyric acid (IBA),10.21015<>9.746053<>8.35376<>4.640978<>3.712782<>5.105075<>6.033271<>6.497369<>6.961466<>6.961466<>10.21015<>12.99474<>12.06654<>16.70752<>17.63572<>33.41504<>48.26617<>65.90189<>92.81956<>127.6269<>173.1085<>203.7389<>251.541<>288.6688<>313.266
890,3,Ozagrel,12.99474<>12.06654<>10.21015<>7.425564<>8.817858<>6.033271<>4.640978<>6.961466<>10.67425<>8.35376<>12.53064<>17.17162<>11.13835<>12.06654<>24.59718<>31.55865<>47.33797<>75.18384<>115.5603<>160.5778<>185.175<>195.8493<>224.6233<>250.6128<>264.9998
891,3,Artemether,12.53064<>12.99474<>7.889662<>4.640978<>5.105075<>4.17688<>3.248684<>4.640978<>4.17688<>4.640978<>3.712782<>4.17688<>3.248684<>3.248684<>3.248684<>3.712782<>11.13835<>13.45884<>21.3485<>33.87914<>48.26617<>60.79681<>86.32218<>103.9579<>116.4885
892,3,Roxithromycin ,19.49211<>19.02801<>16.70752<>11.60244<>12.06654<>10.21015<>8.35376<>10.67425<>13.45884<>18.56391<>17.63572<>17.17162<>18.56391<>25.98948<>35.73553<>45.01748<>76.11204<>112.7758<>176.3571<>220.9105<>255.7179<>284.4919<>292.3816<>319.7634<>312.3378
893,3,Bilobalide,11.60244<>10.67425<>6.497369<>5.105075<>4.17688<>3.712782<>4.640978<>4.17688<>5.105075<>4.17688<>5.105075<>4.17688<>7.425564<>13.45884<>17.17162<>27.38177<>43.62519<>75.18384<>114.6321<>170.3239<>195.3852<>216.7337<>243.6513<>269.1767<>285.8842
894,3,Naphazoline HCl ,14.85113<>15.31523<>7.425564<>5.569173<>5.569173<>5.105075<>6.961466<>6.497369<>6.033271<>8.35376<>11.13835<>12.53064<>18.56391<>24.13308<>23.20489<>44.55339<>57.54812<>86.32218<>122.5218<>151.2959<>183.7827<>202.8107<>258.0384<>288.6688<>306.7686
895,3,Dihydroartemisinin (DHA),14.38703<>14.85113<>9.281956<>5.569173<>7.425564<>6.497369<>5.105075<>3.248684<>3.712782<>5.105075<>3.712782<>5.569173<>8.817858<>12.53064<>15.31523<>22.74079<>27.38177<>41.3047<>65.90189<>99.78102<>115.0962<>133.6602<>166.6111<>192.6006<>218.1259
896,3,Dopamine HCl,11.60244<>11.13835<>7.425564<>5.569173<>4.17688<>4.17688<>3.248684<>4.17688<>3.712782<>4.17688<>3.248684<>6.497369<>6.497369<>4.640978<>5.569173<>11.13835<>17.63572<>22.27669<>32.48684<>32.02275<>54.76354<>76.57613<>107.2066<>145.2626<>185.175
897,3,Ferulic Acid,16.70752<>17.17162<>11.13835<>5.569173<>3.712782<>6.961466<>11.60244<>7.889662<>6.033271<>5.569173<>7.425564<>7.425564<>6.033271<>8.35376<>10.21015<>13.92293<>20.8844<>29.70226<>43.62519<>46.87387<>77.04023<>77.96842<>102.5656<>130.8756<>161.0419
898,3,Secnidazole ,11.13835<>9.281956<>6.033271<>5.569173<>3.712782<>4.17688<>2.784587<>4.640978<>5.105075<>2.320489<>2.784587<>4.17688<>3.248684<>7.425564<>8.817858<>12.99474<>13.92293<>20.4203<>22.27669<>38.05602<>57.54812<>79.82481<>100.2451<>125.3064<>157.7932
899,3,Hyodeoxycholic acid (HDCA),22.27669<>19.9562<>11.13835<>5.105075<>3.712782<>4.17688<>5.105075<>6.497369<>8.35376<>7.889662<>10.67425<>15.31523<>17.63572<>18.09981<>23.66899<>38.98421<>56.61993<>105.8143<>156.8651<>185.6391<>228.8002<>233.4412<>250.1487<>275.6741<>299.343
900,3,Scopine HCl,14.85113<>15.77932<>9.746053<>6.497369<>6.497369<>7.425564<>7.425564<>7.425564<>5.569173<>6.033271<>7.889662<>9.746053<>11.60244<>17.17162<>24.59718<>41.7688<>52.90715<>96.99644<>145.2626<>174.5008<>215.8055<>230.6566<>264.9998<>284.4919<>315.1224
901,3,Magnolol,12.06654<>13.45884<>6.033271<>3.712782<>3.248684<>2.320489<>2.784587<>2.784587<>4.17688<>4.640978<>6.497369<>10.21015<>15.77932<>19.02801<>28.30996<>36.19963<>45.01748<>61.26091<>100.2451<>122.0577<>127.1628<>138.3011<>166.6111<>184.7109<>190.7442
902,3,Rosiglitazone ,19.9562<>19.02801<>11.60244<>9.281956<>6.497369<>5.569173<>4.640978<>6.033271<>7.425564<>11.13835<>9.746053<>13.92293<>15.77932<>17.63572<>30.63045<>45.01748<>72.39925<>106.2784<>140.6216<>162.4342<>178.2135<>190.7442<>214.4132<>247.8282<>254.3256
903,3,Neohesperidin,14.38703<>15.31523<>6.033271<>4.640978<>5.569173<>5.105075<>6.497369<>7.425564<>6.961466<>7.425564<>8.35376<>9.746053<>12.53064<>18.09981<>21.8126<>31.09455<>37.59192<>63.58139<>91.42726<>124.3782<>177.7495<>206.9876<>224.6233<>259.8947<>271.9613
904,3,Medroxyprogesterone acetate,10.21015<>9.281956<>6.033271<>1.856391<>1.856391<>2.320489<>1.856391<>2.320489<>1.856391<>2.784587<>3.712782<>5.569173<>6.961466<>6.961466<>6.033271<>6.497369<>9.281956<>9.746053<>15.77932<>26.91767<>25.98948<>30.16636<>32.95094<>38.98421<>46.87387
905,3,(-)-Parthenolide,16.70752<>15.77932<>9.746053<>5.569173<>4.17688<>3.712782<>5.569173<>5.569173<>6.497369<>10.21015<>8.35376<>12.53064<>13.92293<>17.17162<>25.52538<>35.27143<>43.62519<>59.40451<>74.25565<>103.9579<>135.0524<>168.4675<>206.0594<>231.1207<>236.2258
906,3,Quinapril HCl ,15.77932<>13.92293<>9.281956<>5.569173<>2.784587<>3.248684<>4.17688<>5.569173<>6.497369<>6.033271<>4.640978<>6.033271<>8.35376<>13.92293<>20.8844<>25.06128<>32.48684<>60.33271<>92.81956<>101.6374<>117.4167<>142.9421<>171.2521<>198.6339<>212.0927
907,3,Salicin,26.91767<>30.16636<>17.17162<>10.67425<>8.817858<>6.033271<>6.961466<>7.425564<>9.746053<>10.21015<>8.817858<>10.67425<>9.746053<>8.35376<>8.35376<>12.06654<>17.17162<>32.48684<>43.16109<>51.97895<>72.39925<>93.74775<>113.704<>129.9474<>152.2241
908,3,Tolvaptan,13.92293<>15.77932<>4.640978<>1.856391<>1.392293<>1.856391<>2.320489<>4.640978<>8.817858<>11.60244<>9.281956<>7.889662<>10.67425<>11.13835<>11.13835<>13.92293<>25.06128<>30.63045<>40.8406<>59.86861<>83.0735<>100.2451<>119.2731<>143.8703<>160.1137
909,3,Stigmasterol,0<>0.9281955<>3.248684<>3.248684<>1.856391<>0.9281955<>1.392293<>1.392293<>0.9281955<>2.320489<>2.784587<>6.033271<>4.640978<>6.961466<>7.889662<>15.77932<>29.70226<>46.40978<>62.1891<>73.79154<>109.9912<>158.2573<>172.6444<>193.9929<>201.4184
910,3,Dehydroepiandrosterone (DHEA),12.06654<>12.06654<>6.961466<>4.17688<>4.17688<>6.033271<>5.105075<>8.35376<>9.746053<>7.425564<>5.569173<>6.497369<>6.497369<>3.712782<>4.640978<>6.961466<>27.84587<>38.98421<>64.97369<>73.79154<>96.99644<>132.2679<>155.0087<>199.0979<>216.7337
911,3,PRX-08066 Maleic acid,12.53064<>15.31523<>12.06654<>14.85113<>16.24342<>16.24342<>19.49211<>16.70752<>15.31523<>16.70752<>13.92293<>12.99474<>13.92293<>14.38703<>16.70752<>22.27669<>20.8844<>45.48158<>57.08403<>70.07877<>87.25038<>124.8423<>148.9754<>179.1417<>209.3081
912,3,TCS 359,14.85113<>12.06654<>11.13835<>6.961466<>7.425564<>6.033271<>6.033271<>5.569173<>9.746053<>8.817858<>9.746053<>14.38703<>14.38703<>18.09981<>21.8126<>19.02801<>23.20489<>31.55865<>51.97895<>73.32745<>99.78102<>122.0577<>165.6829<>201.8825<>235.7617
913,3,Gabexate Mesylate,19.02801<>20.8844<>12.06654<>7.425564<>6.033271<>5.569173<>6.961466<>7.425564<>11.13835<>16.24342<>22.27669<>20.8844<>20.4203<>17.17162<>18.09981<>24.59718<>41.7688<>55.22763<>83.5376<>123.45<>175.8931<>190.7442<>230.6566<>266.8562<>305.8404
914,3,Ursolic Acid,15.77932<>12.99474<>10.21015<>6.961466<>6.961466<>8.35376<>9.281956<>8.817858<>6.961466<>8.817858<>13.92293<>9.746053<>16.24342<>10.67425<>18.56391<>31.55865<>45.48158<>64.04549<>80.28892<>105.8143<>154.0805<>175.429<>187.4955<>201.8825<>221.3746
915,3,Conivaptan HCl ,12.99474<>17.17162<>9.746053<>6.033271<>5.569173<>5.569173<>6.497369<>6.033271<>7.889662<>2.784587<>9.281956<>11.13835<>16.24342<>23.66899<>26.91767<>47.33797<>67.75828<>98.85282<>138.3011<>169.8598<>198.1698<>229.2643<>263.1434<>264.0716<>277.0664
916,3,Butylscopolamine Bromide,14.85113<>12.99474<>8.35376<>6.033271<>3.712782<>5.569173<>8.35376<>9.281956<>10.21015<>11.13835<>14.38703<>27.38177<>28.30996<>31.09455<>37.12782<>48.26617<>60.33271<>116.9526<>161.506<>193.5288<>219.0542<>254.7897<>274.2818<>292.3816<>316.5147
917,3,Naftopidil ,16.70752<>15.31523<>8.35376<>3.248684<>2.320489<>1.856391<>3.712782<>5.105075<>6.961466<>7.425564<>8.817858<>9.746053<>13.45884<>18.56391<>21.8126<>32.02275<>48.26617<>62.6532<>90.49906<>130.8756<>168.4675<>200.9543<>239.4744<>272.8895<>295.1662
918,3,Indirubin,22.74079<>25.06128<>12.99474<>8.817858<>6.961466<>5.105075<>4.640978<>5.105075<>5.105075<>3.712782<>6.033271<>12.06654<>15.31523<>17.17162<>19.02801<>32.48684<>55.22763<>82.60941<>110.4553<>138.3011<>176.3571<>230.1925<>262.2152<>310.0173<>338.7914
919,3,LDE225 (NVP-LDE225;Erismodegib),12.06654<>10.21015<>7.889662<>5.569173<>4.640978<>7.889662<>9.281956<>7.889662<>7.425564<>8.35376<>15.31523<>18.09981<>15.31523<>18.56391<>30.63045<>33.87914<>46.40978<>51.51485<>62.6532<>76.11204<>92.35545<>99.31693<>105.3502<>119.2731<>137.3729
920,3,Naringenin,8.817858<>6.961466<>6.033271<>5.569173<>4.17688<>6.961466<>6.961466<>5.105075<>3.248684<>4.640978<>9.746053<>8.35376<>13.45884<>14.38703<>19.49211<>25.98948<>34.34324<>51.05075<>75.64793<>116.0244<>139.6934<>180.0699<>203.7389<>233.9053<>272.4254
921,3,RAF265 (CHIR-265),12.06654<>11.13835<>6.961466<>2.784587<>2.320489<>3.248684<>2.320489<>2.784587<>1.856391<>1.392293<>1.392293<>1.856391<>1.856391<>1.856391<>2.320489<>3.248684<>2.320489<>7.889662<>10.67425<>17.63572<>25.06128<>21.3485<>26.91767<>21.8126<>25.98948
922,3,Sophocarpine,19.49211<>19.9562<>12.99474<>10.67425<>6.961466<>6.497369<>7.889662<>9.281956<>10.67425<>10.67425<>11.13835<>10.21015<>11.13835<>17.63572<>21.8126<>31.09455<>46.40978<>80.75301<>120.6654<>140.1575<>178.2135<>213.485<>224.1592<>251.0769<>264.5357
923,3,MLN2238,18.56391<>20.4203<>17.63572<>12.53064<>30.16636<>70.54286<>152.6882<>215.8055<>271.9613<>316.9788<>348.0733<>380.0961<>390.3062<>392.1626<>397.2677<>394.019<>401.9087<>409.7983<>400.0523<>375.9192<>359.2117<>339.7196<>321.1557<>306.7686<>271.4972
924,3,Geniposidic acid,20.8844<>19.9562<>9.746053<>5.569173<>4.17688<>4.640978<>9.746053<>18.09981<>24.13308<>24.59718<>32.95094<>32.48684<>39.91241<>48.26617<>52.44305<>59.86861<>64.50959<>71.47105<>95.14005<>117.8808<>163.8265<>213.9491<>272.8895<>331.8299<>394.4831
925,3,GSK461364,19.49211<>19.02801<>12.06654<>8.817858<>8.817858<>20.8844<>32.48684<>56.15583<>80.28892<>98.85282<>129.0192<>143.8703<>163.3624<>159.1855<>153.6164<>156.8651<>149.4395<>138.3011<>126.2346<>110.9194<>107.2066<>91.42726<>88.17857<>95.60414<>96.06824
926,3,Guanosine,17.17162<>20.8844<>7.889662<>6.961466<>6.497369<>8.817858<>6.033271<>6.033271<>9.281956<>9.746053<>7.889662<>10.67425<>9.281956<>12.06654<>25.52538<>35.73553<>50.12256<>66.36598<>93.74775<>139.2293<>189.816<>214.4132<>243.1872<>277.0664<>275.6741
927,3,Formestane,13.92293<>17.17162<>11.60244<>6.497369<>6.033271<>5.105075<>7.425564<>8.35376<>6.497369<>4.640978<>5.105075<>9.281956<>7.889662<>13.92293<>30.16636<>42.69699<>67.29417<>119.2731<>165.6829<>214.8773<>247.3641<>260.3589<>257.1102<>283.0996<>287.7406
928,3,Benserazide HCl,10.67425<>13.45884<>7.425564<>2.784587<>2.320489<>2.320489<>1.856391<>3.248684<>6.033271<>4.640978<>6.033271<>8.817858<>8.817858<>15.31523<>22.27669<>41.3047<>57.08403<>98.85282<>135.5166<>152.6882<>184.7109<>219.0542<>252.0051<>279.851<>266.8562
929,3,SB590885,13.45884<>13.45884<>7.889662<>4.17688<>5.569173<>4.640978<>5.105075<>5.105075<>5.569173<>2.320489<>1.856391<>2.784587<>4.640978<>6.961466<>6.497369<>12.53064<>15.77932<>17.63572<>38.05602<>43.16109<>51.97895<>72.86335<>98.38873<>126.6987<>149.4395
930,3,Domperidone ,19.49211<>19.02801<>13.92293<>6.961466<>4.17688<>5.105075<>4.640978<>4.17688<>5.105075<>6.033271<>7.889662<>7.425564<>8.35376<>14.85113<>23.66899<>33.41504<>61.725<>99.31693<>120.6654<>141.5498<>155.9368<>161.506<>184.2468<>203.2748<>222.3028
931,3,LY2157299,17.63572<>17.63572<>12.06654<>6.033271<>6.033271<>6.497369<>6.961466<>6.961466<>7.425564<>6.033271<>6.497369<>7.425564<>11.13835<>11.60244<>15.77932<>19.49211<>29.70226<>50.12256<>92.81956<>126.6987<>142.0139<>164.7547<>176.3571<>199.562<>206.0594
932,3,Itraconazole,8.817858<>9.746053<>9.746053<>9.746053<>8.35376<>7.889662<>16.24342<>26.91767<>64.50959<>95.60414<>147.119<>200.0261<>223.6951<>246.4359<>242.259<>238.5462<>223.6951<>223.6951<>214.8773<>188.8878<>163.8265<>136.9088<>117.4167<>96.53233<>80.75301
933,3,AR-42,14.85113<>15.77932<>9.746053<>9.281956<>8.35376<>19.49211<>29.70226<>36.19963<>50.58666<>67.29417<>82.1453<>92.35545<>121.1295<>126.2346<>144.3344<>163.3624<>156.401<>166.147<>177.7495<>165.6829<>173.5726<>165.2188<>151.76<>141.5498<>120.6654
934,3,Mycophenolic acid,10.67425<>12.99474<>8.817858<>7.425564<>5.105075<>3.712782<>6.033271<>4.17688<>5.105075<>5.105075<>5.105075<>6.497369<>7.425564<>8.817858<>9.746053<>9.281956<>11.60244<>12.99474<>12.06654<>13.92293<>14.85113<>19.9562<>25.98948<>27.38177<>25.06128
935,3,BIX 01294,15.31523<>15.31523<>14.38703<>12.06654<>13.92293<>17.17162<>17.63572<>25.98948<>24.59718<>31.55865<>33.41504<>43.16109<>42.69699<>53.37124<>58.94042<>69.15057<>75.18384<>81.68121<>111.8476<>128.5551<>147.5831<>157.7932<>174.0367<>213.9491<>235.7617
936,3,GW0742,7.889662<>8.817858<>6.497369<>4.640978<>4.640978<>3.248684<>2.784587<>3.248684<>3.712782<>4.17688<>4.640978<>10.67425<>9.746053<>11.13835<>13.45884<>24.13308<>24.13308<>27.84587<>50.12256<>85.85809<>117.8808<>142.0139<>174.5008<>207.4517<>234.8335
937,3,4-Methylumbelliferone (4-MU),4.640978<>5.105075<>2.784587<>2.320489<>2.784587<>3.248684<>3.712782<>6.497369<>6.033271<>9.746053<>8.35376<>7.889662<>10.21015<>16.70752<>16.70752<>18.56391<>34.34324<>41.7688<>75.18384<>122.0577<>182.3904<>210.7004<>269.1767<>317.4429<>359.6758
938,3,Pancuronium dibromide,6.497369<>10.67425<>3.248684<>2.320489<>3.712782<>6.961466<>8.35376<>8.35376<>9.281956<>5.569173<>6.033271<>9.281956<>8.817858<>12.06654<>20.4203<>24.13308<>39.44831<>66.83008<>85.85809<>129.9474<>173.1085<>203.2748<>235.7617<>256.6461<>285.8842
939,3,Artesunate,13.45884<>10.67425<>10.21015<>6.497369<>5.569173<>6.497369<>8.35376<>10.21015<>12.06654<>13.92293<>16.24342<>19.9562<>19.02801<>20.4203<>11.13835<>18.56391<>28.77406<>26.45357<>38.52011<>44.55339<>59.86861<>72.86335<>82.1453<>110.4553<>130.4115
940,3,Scopolamine HBr,24.13308<>24.59718<>14.38703<>8.817858<>7.425564<>8.817858<>6.961466<>5.569173<>5.569173<>6.961466<>8.35376<>13.45884<>15.77932<>21.8126<>24.59718<>26.45357<>35.27143<>40.37651<>75.64793<>106.2784<>135.9807<>166.147<>205.5953<>228.8002<>258.5025
941,3,Caffeic Acid,15.77932<>15.77932<>8.35376<>6.497369<>6.497369<>7.889662<>8.817858<>7.889662<>8.817858<>9.281956<>12.53064<>19.49211<>26.91767<>28.77406<>27.84587<>59.86861<>77.96842<>109.5271<>149.4395<>178.6776<>231.1207<>252.9333<>272.8895<>290.0611<>312.3378
942,3,Epinephrine Bitartrate ,8.817858<>10.21015<>6.497369<>6.033271<>5.105075<>7.425564<>6.961466<>7.889662<>9.746053<>12.53064<>10.21015<>18.56391<>16.24342<>16.24342<>16.70752<>23.20489<>48.26617<>70.54286<>109.9912<>145.7267<>181.9263<>203.2748<>234.3694<>273.3536<>287.7406
943,3,Diosmin,19.02801<>18.09981<>13.45884<>10.21015<>9.281956<>8.35376<>8.817858<>7.425564<>7.425564<>8.35376<>7.425564<>8.817858<>8.35376<>9.746053<>10.67425<>19.9562<>36.66372<>51.51485<>85.39399<>126.2346<>148.9754<>170.788<>194.9211<>212.5568<>230.6566
944,3,7-Aminocephalosporanic acid,17.63572<>19.49211<>12.53064<>6.033271<>4.640978<>3.712782<>5.105075<>5.569173<>6.497369<>9.281956<>10.21015<>13.45884<>13.92293<>17.63572<>24.59718<>40.37651<>55.22763<>78.89662<>101.6374<>127.1628<>154.0805<>184.2468<>217.1978<>233.9053<>257.5742
945,3,Glycyrrhizic Acid,17.63572<>15.31523<>10.67425<>7.889662<>6.961466<>5.105075<>5.105075<>6.033271<>5.569173<>6.961466<>6.497369<>6.497369<>9.281956<>17.17162<>9.281956<>14.38703<>24.13308<>40.8406<>70.07877<>113.2399<>161.506<>201.8825<>267.7844<>316.9788<>357.3553
946,3,Acetanilide,14.38703<>17.63572<>12.53064<>4.640978<>3.248684<>2.320489<>3.712782<>5.569173<>6.033271<>6.961466<>7.425564<>8.35376<>14.85113<>13.92293<>14.38703<>21.8126<>26.45357<>47.33797<>79.36072<>122.9859<>165.6829<>175.8931<>200.4902<>226.0156<>256.182
947,3,Icariin,17.17162<>17.17162<>12.99474<>7.889662<>6.033271<>6.961466<>4.640978<>4.17688<>6.497369<>4.640978<>6.961466<>11.60244<>14.85113<>15.77932<>14.38703<>25.98948<>30.63045<>61.725<>103.9579<>147.119<>160.5778<>194.457<>196.7775<>237.154<>249.6846
948,3,Trospium chloride ,21.8126<>23.66899<>15.31523<>7.889662<>7.889662<>13.92293<>26.45357<>45.48158<>61.26091<>75.18384<>77.96842<>86.78629<>99.78102<>109.5271<>126.6987<>142.478<>146.1908<>172.1803<>187.4955<>214.8773<>222.7669<>232.513<>252.9333<>277.0664<>304.9122
949,3,(+)-Matrine,15.31523<>10.67425<>10.21015<>5.105075<>4.17688<>4.640978<>7.889662<>8.817858<>16.24342<>22.27669<>25.98948<>38.52011<>44.08929<>47.80207<>51.97895<>54.76354<>57.54812<>93.74775<>125.7705<>168.0034<>219.0542<>257.1102<>303.984<>372.2064<>406.5497
