Compound,phenotypic_Marker,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,phenotypic_Marker,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,Lethal Fraction,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,LF_max
(+)-Usniacin,SG+,6.0,5.6,7.9,6.0,7.9,8.4,7.0,7.4,7.0,5.6,7.0,6.5,7.0,5.6,8.8,6.5,7.9,8.8,7.4,7.9,7.9,10.2,10.2,10.7,15.3,13.5,17.2,18.6,18.1,17.6,19.5,22.3,20.9,21.3,26.5,32.0,29.7,30.6,30.6,28.3,31.6,38.5,46.4,49.2,56.2,54.8,56.6,53.8,59.4,68.2,75.6,87.3,92.4,94.2,107.2,106.7,107.7,109.1,117.9,124.4,mKate2+,144.8,149.9,157.8,168.5,166.6,176.8,191.7,207.5,209.8,225.1,231.1,245.5,260.8,279.4,296.6,313.7,331.8,357.8,380.1,407.5,429.8,450.6,477.1,508.7,555.5,556.5,608.0,645.1,690.6,741.2,768.1,798.7,848.4,882.7,919.4,987.6,1039.6,1075.8,1115.7,1143.1,1204.8,1213.2,1272.1,1308.8,1356.1,1338.9,1416.9,1448.9,1523.2,1548.2,1567.3,1587.2,1620.6,1635.9,1627.6,1695.3,1747.8,1749.2,1740.8,1785.8,0,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.065
(6-)_-_Aminocaproic acid,SG+,1.9,6.5,6.0,7.9,8.8,7.4,8.8,7.9,8.4,7.0,7.9,7.9,9.3,8.8,7.9,10.7,11.6,10.2,11.6,11.6,11.6,12.5,13.9,14.4,14.4,15.3,12.1,12.5,12.5,13.9,13.5,13.0,15.8,20.9,22.7,24.6,28.8,28.3,33.9,43.6,50.1,58.5,66.8,76.1,80.8,83.5,85.9,101.6,108.1,109.1,133.7,139.2,151.8,162.4,170.8,179.1,191.2,202.8,214.4,220.0,mKate2+,189.4,194.0,202.8,211.2,220.9,230.7,238.5,244.6,268.2,279.4,302.6,315.1,330.9,351.3,367.6,396.3,426.5,456.2,498.0,518.9,562.5,584.8,631.6,681.3,739.3,760.7,821.5,869.7,937.0,968.6,1051.6,1110.6,1163.5,1234.5,1314.3,1387.7,1478.2,1512.0,1582.6,1665.2,1758.9,1849.4,1866.1,1882.4,1933.4,2018.4,2060.6,2112.1,2124.6,2193.3,2191.9,2256.9,2255.5,2250.4,2297.3,2335.3,2394.3,2372.5,2411.0,2406.8,0,0.01,0.03,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.084
1-Hexadecanol,SG+,4.6,4.6,5.1,5.1,5.1,4.6,4.2,3.7,4.2,6.0,3.7,4.6,5.1,5.6,7.9,7.4,7.0,7.9,7.9,7.9,6.5,8.8,8.8,10.2,13.9,15.3,16.7,10.7,13.9,13.5,15.8,18.6,16.7,19.0,20.0,21.8,27.4,31.6,38.5,43.6,44.1,59.9,61.7,70.1,74.7,81.7,84.5,91.4,92.4,101.6,107.7,118.3,136.4,149.0,156.4,173.1,189.4,209.3,220.0,235.8,mKate2+,188.0,190.7,198.6,204.2,213.5,232.0,240.9,257.6,277.1,286.8,305.4,335.1,348.5,368.0,389.8,414.0,451.1,472.9,504.9,533.2,571.8,603.3,648.3,678.5,717.5,763.4,808.0,858.1,915.2,968.1,1007.1,1046.1,1111.5,1160.7,1214.1,1294.4,1351.9,1395.1,1456.3,1527.8,1558.4,1618.3,1674.0,1700.0,1778.4,1818.8,1863.8,1884.7,1914.9,1973.3,2046.7,2030.9,2041.1,2075.0,2090.8,2108.9,2123.7,2119.5,2132.5,2138.6,0,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.10,0.099
10-Deacetylbaccatin-III,SG+,3.2,3.7,3.7,2.8,3.2,4.6,5.1,5.6,6.5,6.0,6.0,7.0,10.2,9.7,10.7,12.1,14.4,13.5,12.1,13.5,13.5,12.5,13.0,13.0,13.5,13.0,13.9,16.2,15.8,17.6,17.2,21.8,20.0,18.1,22.3,23.2,37.6,44.6,48.7,54.3,59.4,62.7,64.5,76.6,84.5,87.3,92.4,93.3,100.2,110.0,112.8,121.6,126.7,129.5,146.2,156.4,157.8,166.1,181.0,190.3,mKate2+,198.6,196.3,200.0,207.9,221.4,234.4,244.6,259.0,278.0,309.6,332.8,351.8,376.8,380.6,396.3,431.1,451.1,491.0,506.8,547.6,583.4,614.9,657.2,705.4,737.0,776.4,829.3,889.2,945.8,980.6,1022.4,1085.1,1149.6,1192.3,1241.9,1306.4,1342.6,1391.8,1432.2,1489.8,1525.5,1556.6,1616.9,1641.5,1687.0,1739.9,1777.0,1791.0,1830.9,1852.7,1862.9,1905.6,1975.7,1991.9,2007.7,2004.0,2018.4,2033.7,2045.3,2048.1,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.08,0.08,0.09,0.085
10058-F4,SG+,5.1,6.0,6.5,7.0,8.4,8.8,10.2,11.1,10.7,9.3,8.4,8.8,8.4,8.4,7.9,7.9,8.8,8.8,8.4,10.2,9.7,12.1,13.5,12.1,11.1,10.2,12.5,12.1,12.1,11.6,13.5,13.5,13.5,18.1,18.1,25.5,25.1,28.8,30.2,32.0,33.9,37.1,42.2,51.5,53.4,52.9,58.9,65.4,74.3,82.1,89.1,97.5,106.3,112.3,123.9,135.1,139.7,142.0,149.0,149.4,mKate2+,142.9,146.2,151.8,153.2,159.2,162.0,169.4,181.0,189.4,201.4,213.5,228.3,251.5,254.3,282.2,291.0,313.7,336.0,368.5,388.4,403.3,441.4,467.8,512.8,533.2,573.6,612.1,644.2,690.1,737.5,773.7,836.8,853.9,906.4,968.1,1020.1,1072.5,1138.9,1221.0,1264.2,1334.3,1366.3,1391.4,1467.0,1507.9,1591.9,1625.7,1675.4,1722.3,1751.5,1821.1,1811.8,1874.0,1886.6,1875.0,1931.6,1966.8,1937.6,1979.4,2030.0,0,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.070
17-AAG (Tanespimycin),SG+,0.9,1.4,1.4,0.0,0.0,0.9,1.4,0.9,1.4,1.9,3.2,2.8,3.2,4.2,4.2,6.0,9.7,11.1,13.9,17.6,17.2,19.5,20.4,25.1,25.1,29.7,35.3,45.9,48.7,52.4,54.8,58.9,59.4,59.4,63.6,66.4,59.9,63.1,58.5,53.8,55.2,48.7,44.1,45.9,43.2,41.3,39.4,36.2,35.3,35.3,30.6,27.4,26.0,24.6,24.1,24.6,22.3,20.4,20.0,18.1,mKate2+,163.8,161.0,162.0,164.3,169.9,170.8,175.9,171.3,175.4,181.9,179.6,183.8,186.6,184.7,183.3,193.1,189.4,189.8,194.9,196.3,194.9,188.0,185.6,178.7,178.7,178.2,165.7,148.5,136.0,124.8,116.5,104.4,97.0,96.5,84.5,76.6,74.3,63.1,58.5,53.8,50.6,46.4,41.8,37.6,35.3,31.1,29.2,23.2,23.2,19.5,18.1,18.1,18.1,17.2,16.2,16.7,17.2,16.7,16.7,17.6,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.05,0.06,0.07,0.08,0.08,0.09,0.10,0.12,0.12,0.14,0.18,0.24,0.26,0.30,0.32,0.36,0.38,0.38,0.43,0.46,0.47,0.51,0.53,0.55,0.57,0.59,0.61,0.64,0.65,0.68,0.69,0.74,0.74,0.77,0.79,0.79,0.79,0.79,0.80,0.80,0.79,0.80,0.80,0.79,0.803
17-DMAG (Alvespimycin) HCl,SG+,1.9,1.9,1.9,2.3,4.2,5.6,5.1,4.6,5.1,5.6,5.1,6.5,7.9,10.7,9.3,10.2,11.1,12.1,13.9,17.2,21.3,23.2,24.6,26.9,31.6,34.8,38.1,50.6,49.7,53.8,58.0,61.3,61.3,59.4,59.4,64.5,67.8,68.2,65.4,65.0,68.2,62.7,63.6,61.3,57.1,54.8,56.6,53.8,52.4,50.1,48.3,47.3,46.9,44.1,42.2,43.6,39.9,39.0,37.1,37.6,mKate2+,153.2,152.2,152.7,152.7,149.9,153.2,150.4,150.4,149.0,142.0,144.8,136.0,137.4,136.0,135.1,131.3,131.3,127.6,123.0,120.7,112.3,106.7,103.0,97.0,100.2,94.2,83.5,76.1,71.5,69.6,62.7,56.2,51.1,47.3,42.7,37.6,33.9,32.5,30.6,29.2,28.3,25.1,21.8,20.0,20.0,20.0,19.0,20.9,20.9,21.3,21.3,19.5,20.9,22.3,21.3,20.0,20.0,20.4,18.6,17.2,0,0.01,0.01,0.01,0.01,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.07,0.07,0.08,0.08,0.09,0.10,0.12,0.16,0.18,0.19,0.22,0.24,0.27,0.31,0.40,0.41,0.44,0.48,0.52,0.55,0.56,0.59,0.63,0.67,0.68,0.69,0.70,0.71,0.73,0.76,0.77,0.77,0.77,0.78,0.77,0.77,0.76,0.76,0.78,0.77,0.75,0.76,0.77,0.77,0.77,0.79,0.80,0.799
2-Methoxyestradiol (2-MeOE2),SG+,0.9,0.5,0.5,0.5,0.9,2.3,1.4,2.3,3.7,4.2,4.2,4.6,7.0,9.3,10.2,10.7,14.9,18.1,23.2,25.5,30.2,32.5,33.4,37.6,38.5,42.7,51.1,53.4,54.8,60.8,65.0,67.8,79.4,84.5,82.6,93.3,91.4,105.4,106.7,119.3,132.3,132.7,125.8,136.0,130.9,128.1,127.6,127.2,126.2,130.9,123.5,133.2,133.2,132.3,134.1,129.5,114.2,113.2,112.3,125.3,mKate2+,148.0,146.7,145.3,147.6,149.9,150.4,149.9,151.3,154.5,157.8,170.3,167.1,174.0,176.8,198.6,201.0,215.8,225.6,227.9,241.8,233.4,240.4,254.3,259.0,274.7,246.9,255.3,242.7,231.1,221.8,220.0,224.6,211.6,201.4,197.2,178.2,177.7,170.8,169.9,169.4,152.2,137.8,131.3,126.2,120.7,113.7,109.1,94.7,96.5,89.6,81.2,84.0,83.1,74.3,73.3,63.6,64.0,67.3,66.8,61.7,0,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.04,0.05,0.05,0.05,0.06,0.07,0.09,0.10,0.11,0.12,0.12,0.13,0.12,0.15,0.17,0.18,0.19,0.22,0.23,0.23,0.27,0.30,0.30,0.34,0.34,0.38,0.39,0.41,0.46,0.49,0.50,0.52,0.53,0.54,0.55,0.59,0.58,0.60,0.63,0.62,0.62,0.65,0.65,0.68,0.68,0.67,0.67,0.69,0.688
2-Thiouracil,SG+,4.6,5.6,5.6,7.0,7.9,7.4,8.8,9.7,8.4,8.8,8.4,8.4,9.3,11.1,9.7,11.1,11.1,11.1,12.1,11.1,14.9,16.2,15.3,13.9,14.9,13.5,15.3,15.3,19.0,17.2,19.5,17.2,20.0,24.6,24.1,25.1,24.6,33.0,38.5,43.6,47.3,50.1,54.3,62.7,62.7,60.8,71.0,85.4,91.9,92.8,100.2,113.7,126.7,152.7,160.6,180.1,181.9,188.9,194.5,213.0,mKate2+,181.5,192.1,197.2,202.8,207.5,220.0,227.9,234.4,254.3,265.0,292.8,311.9,324.4,334.6,351.8,374.1,398.7,425.6,450.6,497.0,518.4,558.3,586.2,629.3,671.5,713.3,768.5,806.1,846.1,899.4,943.5,999.2,1046.1,1110.1,1163.0,1245.2,1283.7,1329.6,1356.1,1431.7,1470.7,1513.4,1573.8,1619.2,1687.5,1748.3,1813.2,1859.6,1904.7,1950.6,1985.4,2000.7,2002.6,2060.6,2057.8,2075.9,2101.4,2171.5,2169.2,2148.8,0,0.02,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.07,0.07,0.08,0.08,0.08,0.08,0.09,0.090
20-Hydroxyecdysone,SG+,2.8,1.9,3.2,4.6,3.2,3.7,6.0,5.6,6.0,7.0,7.0,7.0,8.4,8.4,7.4,7.4,9.7,7.9,8.4,7.9,8.8,9.3,12.1,13.9,15.3,12.5,13.5,14.9,25.1,23.2,21.8,26.9,36.2,44.6,51.1,59.4,69.6,80.3,82.6,91.0,107.7,115.6,115.1,126.7,141.1,144.8,150.8,163.8,173.1,193.1,208.8,231.6,252.0,263.1,293.3,313.3,344.4,355.5,385.2,390.8,mKate2+,265.5,277.1,284.0,295.6,305.4,319.8,343.4,364.3,392.2,423.3,452.0,476.2,508.2,530.5,563.0,596.4,645.1,693.4,747.2,800.6,847.9,899.4,947.2,993.2,1049.3,1094.8,1151.9,1209.0,1304.6,1351.9,1403.4,1456.8,1524.1,1556.6,1597.4,1631.3,1709.3,1703.7,1744.5,1788.6,1827.2,1907.9,1920.0,1955.7,1981.2,1995.6,2028.1,2039.7,2078.7,2072.2,2091.2,2133.5,2155.3,2176.2,2159.4,2170.1,2167.8,2180.8,2182.7,2214.7,0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.09,0.09,0.10,0.10,0.11,0.12,0.13,0.14,0.14,0.15,0.15,0.150
3-Deazaneplanocin A (DZNeP),SG+,5.1,5.1,4.6,5.6,5.6,8.4,8.8,9.7,13.0,13.5,16.7,20.4,21.3,22.3,23.2,27.8,30.6,32.0,35.7,47.8,56.6,59.9,65.9,79.4,94.2,95.1,99.3,108.6,123.9,140.6,157.3,174.0,193.5,204.7,207.0,223.7,230.2,244.1,265.0,272.9,282.6,288.2,297.5,305.4,311.4,320.2,318.8,327.2,329.0,328.6,318.4,327.2,328.6,323.9,329.5,325.8,318.8,313.7,313.7,304.9,mKate2+,186.6,188.9,201.4,207.0,216.3,220.9,225.1,232.0,239.0,247.4,263.1,280.8,280.8,285.0,296.1,297.0,308.6,317.9,321.2,308.6,314.7,322.1,314.2,304.0,304.9,307.7,313.7,305.8,292.8,288.2,271.0,263.6,254.8,252.5,250.6,245.5,236.7,231.1,219.1,209.8,200.0,184.7,172.6,160.1,142.0,135.1,120.2,117.4,108.6,101.6,97.0,87.7,84.0,78.0,67.8,60.3,59.4,52.4,48.3,41.3,0,0.03,0.03,0.02,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.07,0.07,0.07,0.07,0.09,0.09,0.09,0.10,0.13,0.15,0.16,0.17,0.21,0.24,0.24,0.24,0.26,0.30,0.33,0.37,0.40,0.43,0.45,0.45,0.48,0.49,0.51,0.55,0.57,0.59,0.61,0.63,0.66,0.69,0.70,0.73,0.74,0.75,0.76,0.77,0.79,0.80,0.81,0.83,0.85,0.85,0.86,0.87,0.89,0.889
3-Indolebutyric acid (IBA),SG+,3.2,3.7,4.6,4.2,5.1,5.6,7.0,6.0,6.5,7.0,7.4,6.5,7.0,6.5,6.5,7.4,7.9,7.9,8.8,8.4,7.0,8.8,8.8,7.9,8.8,8.4,9.7,14.9,15.3,17.2,19.0,18.6,15.8,17.6,20.0,22.7,21.8,26.0,27.4,33.4,33.0,39.9,44.1,47.8,53.8,62.7,74.7,76.6,79.4,86.8,88.2,88.6,90.5,95.1,94.2,98.9,113.2,117.4,122.5,128.1,mKate2+,146.7,153.2,155.9,162.4,170.8,176.4,184.7,192.1,206.1,226.0,230.2,243.2,261.3,279.4,293.3,320.7,339.3,357.4,391.7,422.3,439.0,464.1,495.7,522.1,567.1,579.7,645.6,668.8,706.8,739.8,795.9,805.2,861.4,916.1,960.2,1007.6,1059.5,1077.2,1115.7,1135.6,1173.2,1179.3,1255.4,1275.8,1306.0,1335.2,1384.4,1413.2,1442.4,1448.4,1487.4,1531.5,1542.7,1546.4,1557.5,1596.5,1628.5,1650.3,1663.3,1667.0,0,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.071
3-Methyladenine,SG+,0.9,0.9,1.4,4.6,3.7,4.2,6.0,7.0,8.8,11.6,10.2,13.0,13.5,12.1,13.5,14.9,13.0,15.3,14.9,13.9,14.9,11.6,13.9,15.8,15.3,13.9,17.6,19.5,15.3,17.2,17.6,19.5,21.8,26.0,25.5,30.2,29.2,34.8,35.3,46.9,46.9,52.0,55.2,51.1,49.2,53.8,69.2,81.2,94.7,95.6,99.8,116.0,110.5,130.4,141.5,154.5,164.3,179.1,190.7,202.3,mKate2+,177.7,181.0,183.8,193.5,199.6,213.5,226.0,228.8,244.6,259.9,272.4,293.3,307.7,321.6,350.4,371.3,384.7,412.6,436.7,460.4,479.4,528.6,546.7,588.0,619.6,649.3,692.9,743.0,786.2,833.1,882.7,940.7,982.0,1048.4,1063.2,1126.4,1173.7,1214.1,1267.0,1307.4,1351.0,1383.9,1483.3,1505.5,1574.7,1627.1,1691.2,1732.5,1778.4,1808.1,1866.1,1891.2,1886.1,1949.2,1994.7,1983.6,2021.1,2031.4,2056.0,2101.9,0,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.09,0.088
4-Aminohippuric Acid,SG+,2.8,3.2,2.3,1.9,2.3,3.7,3.7,3.7,5.1,4.6,5.6,5.1,4.6,5.1,7.4,7.4,9.3,10.7,10.2,11.6,13.9,13.0,13.5,15.3,13.9,15.3,17.2,13.9,13.5,14.9,20.0,19.5,17.6,19.5,20.4,18.6,17.2,19.0,21.8,25.1,29.7,31.6,34.3,35.3,42.2,39.9,46.4,50.6,48.7,48.3,58.0,57.5,61.3,62.2,62.2,67.8,71.5,78.9,77.5,91.0,mKate2+,95.1,98.4,103.0,111.8,123.0,124.4,137.8,146.2,151.3,169.4,178.7,194.5,208.4,222.3,239.9,246.0,252.9,280.8,293.8,310.9,331.8,354.1,380.1,401.0,428.4,466.9,488.2,512.8,539.3,550.9,591.3,633.0,641.8,694.3,729.6,762.0,801.0,824.2,853.0,868.8,888.3,925.9,925.9,970.0,983.0,1027.0,1069.7,1088.3,1163.0,1201.5,1272.1,1263.3,1265.6,1286.5,1302.3,1311.1,1313.4,1299.9,1344.0,1405.8,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.061
4-Methylumbelliferone (4-MU),SG+,4.6,5.6,6.0,6.5,7.4,7.4,8.4,7.9,11.6,10.2,11.6,9.7,11.6,11.1,10.7,11.1,12.1,10.7,12.5,13.5,14.4,14.9,14.9,13.0,14.4,15.8,14.9,17.2,17.2,19.5,21.3,21.8,22.3,23.7,24.1,29.2,31.1,37.6,36.2,35.3,39.0,40.8,41.8,46.4,44.6,52.4,50.1,60.8,68.7,67.8,71.0,77.5,83.5,84.9,82.6,85.4,85.9,91.0,90.0,88.6,mKate2+,162.0,161.0,168.5,170.3,174.5,188.9,194.0,208.8,217.7,238.5,252.0,262.2,281.2,290.1,304.9,327.7,346.2,364.8,407.9,428.8,452.5,469.7,498.9,513.3,563.0,579.7,619.6,646.5,686.4,724.9,763.4,787.1,817.7,858.1,920.8,957.9,985.7,1006.2,1048.4,1076.7,1134.3,1175.1,1201.1,1232.2,1271.2,1265.6,1338.9,1354.7,1414.6,1442.0,1505.1,1537.6,1556.1,1574.7,1584.0,1603.9,1623.0,1635.9,1622.0,1669.8,0,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.053
4u8C,SG+,1.4,2.8,3.2,4.6,6.0,6.5,6.5,7.4,9.7,9.3,7.9,6.5,6.0,6.5,6.5,7.0,8.4,9.7,10.2,8.8,10.7,10.2,8.8,10.2,8.4,9.3,8.4,10.7,9.3,12.5,12.1,12.1,12.1,13.9,13.5,15.3,17.6,22.7,26.5,26.0,28.8,27.8,33.9,35.7,36.7,38.5,40.4,46.9,52.9,58.0,62.2,65.0,58.0,60.8,65.9,67.3,72.9,75.2,76.6,79.8,mKate2+,123.0,125.3,129.0,136.9,136.9,147.1,152.2,168.9,175.4,193.1,209.3,224.2,230.2,236.7,245.0,254.8,279.4,303.5,331.4,338.8,373.1,392.2,407.5,436.3,451.1,492.4,521.6,549.0,577.3,613.5,647.0,679.4,714.2,733.3,766.2,799.6,841.4,862.8,892.0,908.2,928.2,960.7,967.2,1001.5,1004.3,1049.3,1070.7,1127.3,1105.5,1147.3,1163.0,1202.0,1248.9,1263.7,1280.4,1316.2,1356.6,1362.1,1387.2,1383.5,0,0.01,0.02,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055
5-Aminolevulinic acid HCl,SG+,1.4,2.3,2.3,2.8,2.3,2.8,4.2,3.7,4.2,4.2,4.6,5.1,6.0,5.6,5.6,7.4,8.4,7.9,7.0,7.0,6.0,7.4,8.4,7.9,7.4,8.8,9.7,10.7,11.6,10.7,12.5,11.6,11.6,12.5,13.5,14.9,16.2,16.2,20.0,20.4,23.7,28.3,30.6,33.9,32.0,41.8,49.2,51.5,48.7,49.7,51.5,56.2,60.3,68.7,79.8,90.0,96.5,96.1,100.2,99.8,mKate2+,169.4,170.8,175.4,184.7,184.7,188.0,188.9,207.9,227.4,247.8,259.4,275.2,283.6,298.9,312.8,327.7,336.9,356.9,384.3,410.3,441.8,467.3,495.2,514.2,529.5,556.0,588.0,609.4,653.0,692.0,738.4,760.7,808.5,853.0,873.4,932.4,977.4,1022.9,1065.1,1102.7,1167.2,1209.4,1276.7,1345.9,1383.9,1412.3,1439.6,1466.1,1501.8,1542.2,1599.3,1640.6,1687.9,1690.2,1772.4,1775.6,1794.2,1824.8,1873.1,1912.1,0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.051
